row_id,catalogue_id,catalogue_z,r,z_equals_r,catalogue_mu_record,catalogue_luminosity_record,catalogue_scale_record,D_record,T_record,mu_derivative_recovered,gamma_recovered,gamma_finite_status,gamma_clip_status,robust_subset_status,gamma_difference_from_extracted_record
825,19101,0.20062,0.20062,True,39.6837,864.4502415693323,73.23,0.17587445215418987,0.1788244016149466,0.082912607552,1.2625267659184944,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.8764926059184944
826,470232,0.20068,0.20068,True,39.9838,992.5673838264382,73.23,0.20193009735381046,0.20531810063425732,0.082912607552,-0.2234246925338331,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.6094588525338331
827,370308,0.20074,0.20074,True,39.7672,898.3384739503589,73.23,0.18275082777068283,0.18581796375311688,0.082912607552,0.8209498070483441,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.43491564704834407
828,590002,0.20139,0.20139,True,39.8575,936.4832198943213,73.23,0.190407617330907,0.19361369260015454,0.082912607552,0.40413810235844855,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.018103942358448533
829,13152,0.20216,0.20216,True,39.6184,838.8416773645226,73.23,0.1704457033262981,0.17332672604060542,0.082912607552,1.73230642091849,FINITE,CLIP_RETAINED,ROBUST_RETAINED,1.3462722609184898
830,19913,0.20237,0.20237,True,39.9949,997.6541190945941,73.23,0.2026796751095115,0.20610913334408548,0.082912607552,-0.17819981051645112,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.5642339705164512
831,6780,0.20268,0.20268,True,39.8373,927.8120315457609,73.23,0.18844223317253,0.19163571112306355,0.082912607552,0.5794168960692386,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.19338273606923861
832,14212,0.20308,0.20308,True,39.9658,984.3736956371117,73.23,0.19986365443501714,0.20325742895472357,0.082912607552,-0.008594378629153226,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.39462853862915326
833,15203,0.20314,0.20314,True,39.8822,947.196315457376,73.23,0.19230570372946987,0.19557211377659062,0.082912607552,0.385831918400305,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.00020224159969500777
834,16032,0.20318,0.20318,True,39.9277,967.2528098235668,73.23,0.19637116968777926,0.1997072960680013,0.082912607552,0.17215455566942384,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.21387960433057618
835,7243,0.20323,0.20323,True,39.9335,969.8397942067522,73.23,0.1968881959387517,0.2002339361104522,0.082912607552,0.1479808761462744,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.23805328385372562
836,15901,0.20368,0.20368,True,39.9041,956.7974297536637,73.23,0.19416783434755938,0.19747471492856286,0.082912607552,0.3117530342841224,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.07428112571587764
837,18965,0.20454,0.20454,True,39.8809,946.6294251348356,73.23,0.19196723285262116,0.195250556710536,0.082912607552,0.4724734208759444,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.08643926087594439
838,110033,0.20471,0.20471,True,39.8427,930.1221782274408,73.23,0.18859310720546368,0.19182142522076054,0.082912607552,0.6708285546820282,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.28479439468202816
839,17801,0.20515,0.20515,True,40.1661,1079.4934213489978,73.23,0.2187999538753043,0.22255346862849704,0.082912607552,-0.7419500521152467,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-1.1279842121152468
840,15872,0.20549,0.20549,True,39.8126,917.3181784803561,73.23,0.18587659966887465,0.18907064392876535,0.082912607552,0.8690093009522903,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.4829751409522903
841,1327978,0.20699,0.20699,True,39.9225,964.9393118055814,73.23,0.195283099385962,0.19866348796500466,0.082912607552,0.41055293826552347,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.024518778265523455
842,15201,0.20736,0.20736,True,40.316,1156.6447741656473,73.23,0.23400845415150423,0.2380664893945309,0.082912607552,-1.1881123488620795,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-1.5741465088620794
843,1283373,0.20754,0.20754,True,40.0725,1033.9511009823702,73.23,0.20915430375405528,0.21278450875295105,0.082912607552,-0.23554849098899536,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.6215826509889953
844,20376,0.20831,0.20831,True,39.7299,883.0392340226558,73.23,0.17851304640339108,0.18162301866952216,0.082912607552,1.4766724349944826,FINITE,CLIP_RETAINED,ROBUST_RETAINED,1.0906382749944825
845,15467,0.20847,0.20847,True,39.8758,944.4087452419164,73.23,0.19089407882081766,0.1942223242841382,0.082912607552,0.7205729397911802,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.3345387797911802
846,200132,0.20856,0.20856,True,40.1034,1048.7693820479737,73.23,0.21197278948407025,0.2156701524164531,0.082912607552,-0.3126331286054996,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.6986672886054996
847,15259,0.20857,0.20857,True,39.8639,939.2473966813409,73.23,0.1898351026821729,0.1931464862778224,0.082912607552,0.7855872662398137,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.39955310623981366
848,140152,0.20864,0.20864,True,39.8798,946.1500137158656,73.23,0.19121914326736633,0.1945557985141018,0.082912607552,0.7102918496048041,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.32425768960480406
849,16482,0.20937,0.20937,True,39.8413,929.5226995678628,73.23,0.18774532867248458,0.19103293016089762,0.082912607552,0.9453720429702731,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.5593378829702731
850,550154,0.21003,0.21003,True,40.1479,1070.4835551087003,73.23,0.21609871946487144,0.21989484895532194,0.082912607552,-0.42070714915909857,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.8067413091590986
851,19149,0.21023,0.21023,True,39.4543,777.7857821101611,73.23,0.15698581677189985,0.15974617985814413,0.082912607552,3.29403948787829,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,2.90800532787829
852,460105,0.21071,0.21071,True,39.9632,983.1957667882987,73.23,0.1983664410892159,0.20186245474040795,0.082912607552,0.4220089115310488,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.03597475153104879
853,14157,0.21083,0.21083,True,39.806,914.534303120459,73.23,0.1844952369209351,0.18774865222392492,0.082912607552,1.2121618781874466,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.8261277181874466
854,18940,0.21099,0.21099,True,39.9552,979.5802039249157,73.23,0.19759127987296632,0.20107830015437822,0.082912607552,0.4748059402827445,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.08877178028274446
855,1257366,0.21137,0.21137,True,40.1415,1067.3331542618384,73.23,0.21522440566535714,0.21902950985632902,0.082912607552,-0.32698821226943214,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.7130223722694322
856,7847,0.2116,0.2116,True,39.9676,985.190011436056,73.23,0.19862278475642955,0.20213823189161376,0.082912607552,0.4492211176585107,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.06318695765851068
857,17811,0.21186,0.21186,True,39.9136,960.9925038495536,73.23,0.19370279186283962,0.19713540914426686,0.082912607552,0.7222476880842946,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.3362135280842946
858,18927,0.21214,0.21214,True,39.9374,971.5832074866383,73.23,0.19579227300067134,0.19926654411112257,0.082912607552,0.6219133516714284,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.23587919167142835
859,13305,0.21339,0.21339,True,40.0218,1010.0898335486536,73.23,0.20334238812967248,0.2069720832447505,0.082912607552,0.29360191495908877,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.09243224504091124
860,8495,0.21353,0.21353,True,40.0084,1003.8758346518788,73.23,0.20206812614230044,0.20567746291286565,0.082912607552,0.36209141354507796,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.02394274645492206
861,6933,0.21383,0.21383,True,39.8874,949.4672736115767,73.23,0.19106910278434716,0.19448681278525826,0.082912607552,0.9601118362856156,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.5740776762856156
862,110567,0.21442,0.21442,True,40.0179,1008.277323805669,73.23,0.2028053559839046,0.20644309447128312,0.082912607552,0.3649949631450378,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.021039196854962194
863,1249851,0.21511,0.21511,True,39.8825,947.3271845042499,73.23,0.1904376160467551,0.19386460385377802,0.082912607552,1.054836217966469,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.668802057966469
864,14019,0.21513,0.21513,True,40.4641,1238.2832546972281,73.23,0.24892332189722546,0.2534031995063571,0.082912607552,-1.3296202072479195,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-1.7156543672479194
865,1316,0.21566,0.21566,True,40.2253,1109.3280640119133,73.23,0.22290314919551749,0.22692471296559508,0.082912607552,-0.452614613788974,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.8386487737889741
866,100206,0.21653,0.21653,True,39.8253,922.698893912575,73.23,0.18527017339673513,0.18862637815595248,0.082912607552,1.430642335870946,FINITE,CLIP_RETAINED,ROBUST_RETAINED,1.044608175870946
867,17435,0.21674,0.21674,True,40.0672,1031.4305721960866,73.23,0.20706683510204302,0.21082156129134333,0.082912607552,0.2614514049653527,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.12458275503464733
868,7473,0.21677,0.21677,True,40.0932,1043.8545774557308,73.23,0.20955587343560608,0.2133562638529525,0.082912607552,0.1484066222837116,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.23762753771628842
869,20364,0.21729,0.21729,True,40.1395,1066.350556670108,73.23,0.21398053887945181,0.2178705657933643,0.082912607552,-0.024505121754406813,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.41053928175440685
870,13641,0.21781,0.21781,True,39.9942,997.3325652353734,73.23,0.20004550408191202,0.20369098299067734,0.082912607552,0.6508569878188523,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.26482282781885225
871,1290816,0.21848,0.21848,True,40.2216,1107.43947498957,73.23,0.22200866540594744,0.2260669424557693,0.082912607552,-0.3037430986160033,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.6897772586160034
872,1304678,0.21884,0.21884,True,40.1416,1067.3823079018375,73.23,0.2139151939554735,0.21783202572537844,0.082912607552,0.04235447788768506,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.343679682112315
873,9467,0.21885,0.21885,True,40.1925,1092.6976271889107,73.23,0.21898686663357853,0.22299674667922792,0.082912607552,-0.16887879684374854,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.5549129568437485
874,5533,0.21887,0.21887,True,40.1292,1061.3044861429692,73.23,0.21269189629493637,0.21658686796259605,0.082912607552,0.09666309554762285,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.28937106445237715
875,1342255,0.21886,0.21886,True,40.0296,1013.724633558327,73.23,0.20315827022681832,0.20687848353848512,0.082912607552,0.5392742302775029,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.15324007027750286
876,1302187,0.21943,0.21943,True,40.0048,1002.2129266050734,73.23,0.20075735077334675,0.20444326049363268,0.082912607552,0.6840816309671699,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.2980474709671699
877,15433,0.21935,0.21935,True,40.1098,1051.864989015839,73.23,0.2107171814793055,0.2145845305817487,0.082912607552,0.2039761221018824,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.18205803789811761
878,000220,0.21982,0.21982,True,40.0616,1028.7740476585295,73.23,0.20601202995897724,0.20980119971818825,0.082912607552,0.4412890920243807,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.0552549320243807
879,18466,0.21967,0.21967,True,40.0882,1041.453778549046,73.23,0.2085767948736324,0.21241049649290228,0.082912607552,0.31466972084244654,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.07136443915755347
880,14331,0.21976,0.21976,True,40.2387,1116.1948129941968,73.23,0.22352903535803373,0.22763926213640323,0.082912607552,-0.31132959801815124,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.6973637580181513
881,19230,0.22005,0.22005,True,39.9228,965.0726323073256,73.23,0.19321938788718346,0.19677701565335054,0.082912607552,1.1157395765757547,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.7297054165757547
882,7512,0.22055,0.22055,True,40.1876,1090.2346983923721,73.23,0.2181889519268906,0.22221554070588478,0.082912607552,-0.06779764935888714,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.4538318093588872
883,15354,0.22069,0.22069,True,40.0798,1037.4328603200202,73.23,0.20759789445416663,0.21143148378779497,0.082912607552,0.4025530051138016,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.016518845113801583
884,370098,0.22141,0.22141,True,40.0441,1020.5164273783378,73.23,0.20409241273970238,0.20787367746604776,0.082912607552,0.6007108496366151,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.21467668963661513
885,480464,0.22141,0.22141,True,40.0588,1027.4483522693454,73.23,0.20547872386413044,0.20928567307959609,0.082912607552,0.5332154503088291,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.1471812903088291
886,1331123,0.22157,0.22157,True,40.1937,1093.3016410929504,73.23,0.21862004163556628,0.22267341688663306,0.082912607552,-0.04465510888680171,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.4306892688868017
887,13025,0.22287,0.22287,True,40.3257,1161.8230809911033,73.23,0.2320748296765332,0.23640314619366343,0.082912607552,-0.5037219964213532,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.8897561564213532
888,14846,0.22335,0.22335,True,40.1511,1072.0622409065104,73.23,0.21406102709328018,0.2180620550767403,0.082912607552,0.21888672397784265,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.16714743602215737
889,330083,0.22373,0.22373,True,40.0162,1007.4882736373105,73.23,0.20110493321952103,0.2048702527483486,0.082912607552,0.8474387373472893,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.46140457734728924
890,1304442,0.22451,0.22451,True,40.1293,1061.3533621461518,73.23,0.21172200351878784,0.21570005740427037,0.082912607552,0.36873298943485877,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.017301170565141244
891,550096,0.22451,0.22451,True,39.9449,974.9447388191161,73.23,0.19448494797763713,0.1981391340806968,0.082912607552,1.2360294006178134,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.8499952406178134
892,1292560,0.22482,0.22482,True,40.1126,1053.2221886871437,73.23,0.21004679628479303,0.2139988749518491,0.082912607552,0.45729517628359084,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.07126101628359083
893,030066,0.22552,0.22552,True,40.1491,1071.0752896702506,73.23,0.21348527638549353,0.21751467477446285,0.082912607552,0.3303446799292359,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.05568948007076413
894,13727,0.22534,0.22534,True,40.1329,1063.114398149145,73.23,0.2119296497373467,0.21592646409705704,0.082912607552,0.3924783983214485,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.00644423832144847
895,15229,0.22536,0.22536,True,40.1856,1089.2310174097438,73.23,0.21713239957037547,0.22122770025266325,0.082912607552,0.16679558710840914,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.21923857289159088
896,020096,0.22563,0.22563,True,39.9865,993.8023056811182,73.23,0.19806555192116163,0.20180575338673545,0.082912607552,1.0860940165932391,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.7000598565932391
897,19992,0.22632,0.22632,True,40.3912,1197.4020573346204,73.23,0.2385088618577502,0.24302668390380025,0.082912607552,-0.5932456893213788,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.9792798493213788
898,1315192,0.22714,0.22714,True,40.097,1045.6828853581378,73.23,0.20814894717744475,0.21210611360285567,0.082912607552,0.638508342728141,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.25247418272814104
899,1315259,0.22806,0.22806,True,40.2236,1108.4599343069135,73.23,0.22047976905645725,0.22468849800335283,0.082912607552,0.1322450833453843,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.2537890766546157
900,180561,0.22853,0.22853,True,40.1604,1076.6635241146687,73.23,0.21407333014441954,0.21816826846839,0.082912607552,0.42212815051799824,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.03609399051799822
901,13072,0.22917,0.22917,True,40.2229,1108.1026666298283,73.23,0.22020966650173227,0.2244338938452681,0.082912607552,0.18545061698285356,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.20058354301714645
902,3452,0.22967,0.22967,True,40.1351,1064.1920249497412,73.23,0.21139745445201802,0.2154615713755216,0.082912607552,0.5866048762082529,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.20057071620825284
903,21033,0.23006,0.23006,True,40.1283,1060.8647033866112,73.23,0.21066967981127058,0.21472674853838686,0.082912607552,0.6352147821759071,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.24918062217590708
904,000006,0.23044,0.23044,True,40.3062,1151.4365204948308,73.23,0.22858508530005586,0.23299450902221236,0.082912607552,-0.09480646417254497,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.480840624172545
905,040780,0.23066,0.23066,True,40.0717,1033.570249479397,73.23,0.20514939767634935,0.20911055950116814,0.082912607552,0.9232356540087692,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.5372014940087692
906,19008,0.23075,0.23075,True,40.1049,1049.4940965502055,73.23,0.2082948281422951,0.2123183083848904,0.082912607552,0.7735974576532322,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.38756329765323216
907,360140,0.23083,0.23083,True,40.2958,1145.9350417581607,73.23,0.2274208393677986,0.23181530053627455,0.082912607552,-0.03677458250418565,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.42280874250418565
908,17875,0.23111,0.23111,True,40.3169,1157.1242626671365,73.23,0.22958920922976472,0.23403100297885052,0.082912607552,-0.10756021306953499,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.493594373069535
909,430004,0.2315,0.2315,True,40.201,1096.983259299195,73.23,0.21758748632578218,0.22180425846029456,0.082912607552,0.3830747466462339,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.002959413353766094
910,1302648,0.23171,0.23171,True,40.0875,1041.1181076233386,73.23,0.20647138158053788,0.21047639206127453,0.082912607552,0.8991159449831828,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.5130817849831828
911,1275946,0.23212,0.23212,True,40.2045,1098.7528131180725,73.23,0.21782881255788972,0.2220616764818603,0.082912607552,0.3960791976271642,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.010045037627164188
912,15369,0.23269,0.23269,True,39.8341,926.44576415815,73.23,0.18358384366005528,0.18716010209082762,0.082912607552,2.2480978789452744,FINITE,CLIP_RETAINED,ROBUST_EXCLUDED,1.8620637189452744
913,1292336,0.23356,0.23356,True,40.1857,1089.2811795068283,73.23,0.21569896087923698,0.21991669258447913,0.082912607552,0.5420077557102969,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.1559735957102969
914,350047,0.23364,0.23364,True,40.4148,1210.486638476462,73.23,0.23968446617579092,0.2443728262830641,0.082912607552,-0.3703756910895577,FINITE,CLIP_RETAINED,ROBUST_RETAINED,-0.7564098510895577
915,1336687,0.23381,0.23381,True,40.1788,1085.8254084909695,73.23,0.21497108347082802,0.21917912554681632,0.082912607552,0.5834336843078892,FINITE,CLIP_RETAINED,ROBUST_RETAINED,0.1973995243078892
