row_id,r,sigma_prime,sigma_second,Q_sqrt_negative_sigma_second,mu_recovered,gamma_recovered,mu_difference_from_extracted_record,gamma_difference_from_extracted_record,recovery_error,finite_status
572,2.825000000000000000000000000000000000000,0.1017444472567238864969290216726305569643,-0.03409822789063205741394091096903795735228,0.1846570548087238864969290216726305569643,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,1.452221968068494352306761487482381942839e-121,1.472253562173829183900680602015665753265e-121,FINITE
573,2.830000000000000000000000000000000000000,0.1015741133840270580121326932481538534454,-0.03403535020172752440396281489508452328854,0.1844867209360270580121326932481538534454,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,9.681479787123295682045076583215879618926e-122,9.979440943647932780894426905757837373656e-122,FINITE
574,2.835000000000000000000000000000000000000,0.1014040934651050989971087201044514386823,-0.03397264627382891183514356006767061892755,0.1843167010171050989971087201044514386823,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,0.0,2.420369946780823920511269145803969904731e-122,FINITE
575,2.840000000000000000000000000000000000000,0.1012343866327533501243129125755515734885,-0.03391011546727958414777729871450219440837,0.1841469941847533501243129125755515734885,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
576,2.845000000000000000000000000000000000000,0.1010649920229580766974670981477063800959,-0.03384775714536361428349248215707519246914,0.1839775995749580766974670981477063800959,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
577,2.850000000000000000000000000000000000000,0.1008959087748818056735045237339114143709,-0.03378557067428957532334620893400484614318,0.1838085163268818056735045237339114143709,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
578,2.855000000000000000000000000000000000000,0.1007271360308487434656811611663635439532,-0.03372355542317443625553389327258857097832,0.1836397435828487434656811611663635439532,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
579,2.860000000000000000000000000000000000000,0.1005586729363302740091170777407297274109,-0.03366171076402756110887334035972174858675,0.1834712804883302740091170777407297274109,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
580,2.865000000000000000000000000000000000000,0.1003905186399305365738354696782449898371,-0.03360003607173481069452007367292143653356,0.1833031261919305365738354696782449898371,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
581,2.870000000000000000000000000000000000000,0.1002226722933720828141390479543081468023,-0.03353853072404274620461087778532877210929,0.1831352798453720828141390479543081468023,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
582,2.875000000000000000000000000000000000000,0.1000551330514816125469044998265538732760,-0.03347719410154293392271557734040207099299,0.1829677406034816125469044998265538732760,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
583,2.880000000000000000000000000000000000000,0.09988790007217578775508600944950065851152,-0.03341602558765635030710364273163320051730,0.1828005076241757877550860094495006585115,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
584,2.885000000000000000000000000000000000000,0.09972097251644712431639858820354502463186,-0.03335502456861788671390286256830291597990,0.1826335800684471243163985882035450246319,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,1.452221968068494352306761487482381942839e-121,1.472253562173829183900680602015665753265e-121,FINITE
585,2.890000000000000000000000000000000000000,0.09955434954834996096080151798983729926459,-0.03329419043346095303324261320200712656339,0.1824669571003499609608015179898372992646,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
586,2.895000000000000000000000000000000000000,0.09938803033498650496402182415662999407721,-0.03323352257400217951743474123960198349329,0.1823006378869865049640218241566299940772,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
587,2.900000000000000000000000000000000000000,0.09922201404649295408794764157536801818564,-0.03317302038482621608615130482526519747081,0.1821346215984929540879476415753680181856,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
588,2.905000000000000000000000000000000000000,0.09905629985602569428228188759567856974458,-0.03311268326327062839941093629790313677889,0.1819689074080256942822818875956785697446,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
589,2.910000000000000000000000000000000000000,0.09889088693974757266537807639812778381770,-0.03305251060941088999498492946264842381742,0.1818034944917475726653780763981277838177,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
590,2.915000000000000000000000000000000000000,0.09872577447681424530568266518318769278466,-0.03299250182604546979258085015117994774656,0.1816383820288142453056826651831876927847,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
591,2.920000000000000000000000000000000000000,0.09856096164936059932868227559485115332611,-0.03293265631868101427285604420048459453267,0.1814735692013605993286822755948511533261,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,1.936295957424659136409015316643175923785e-121,1.951364635718264591717572893853279759519e-121,FINITE
592,2.925000000000000000000000000000000000000,0.09839644764248724887769974307652299381203,-0.03287297349551762364495639195791067336054,0.1813090551944872488776997430765229938120,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
593,2.930000000000000000000000000000000000000,0.09823223164424710446030046921059666183298,-0.03281345276743422132186754678260806312006,0.1811448391962471044603004692105966618330,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
594,2.935000000000000000000000000000000000000,0.09806831284563201521546024166155867279542,-0.03275409354797401602840720504297043960796,0.1809809203976320152154602416615586727954,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
595,2.940000000000000000000000000000000000000,0.09790469044055948364000779475800028860609,-0.03269489525333005587217818957786366379350,0.1808172979925594836400077947580002886061,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
596,2.945000000000000000000000000000000000000,0.09774136362585945231619016014379710583666,-0.03263585730233087371324378482042087769731,0.1806539711778594523161901601437971058367,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
597,2.950000000000000000000000000000000000000,0.09757833160126116218551654796204646217511,-0.03257697911642622317367933171787181209543,0.1804909391532611621855165479620464621751,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
598,2.955000000000000000000000000000000000000,0.09741559356938008191731734891985604833852,-0.03251826011967290463349806083986853882237,0.1803282011213800819173173489198560483385,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
599,2.960000000000000000000000000000000000000,0.09725314873570490792370909811054873105996,-0.03245969973872068056474499401372029759965,0.1801657562877049079237090981105487310600,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,1.936295957424659136409015316643175923785e-121,1.951364635718264591717572893853279759519e-121,FINITE
600,2.965000000000000000000000000000000000000,0.09709099630858463457588413204128565654633,-0.03240129740279827956080095462402635219108,0.1800036038605846345758841320412856565463,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
601,2.970000000000000000000000000000000000000,0.09692913549921569417984543795954320540816,-0.03234305254369948842313976539680868095683,0.1798417430512156941798454379595432054082,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
602,2.975000000000000000000000000000000000000,0.09676756552162916627288307397990258496981,-0.03228496459576933167293604600900125236082,0.1796801730736291662728830739799025849698,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
603,2.980000000000000000000000000000000000000,0.09660628559267805580523876205461004114467,-0.03222703299589033786002911216105178172370,0.1795188931446780558052387620546100411447,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
604,2.985000000000000000000000000000000000000,0.09644529493202463977453005358645667366125,-0.03216925718346889204681077880329246996713,0.1793579024840246397745300535864566736613,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
605,2.990000000000000000000000000000000000000,0.09628459276212788188360506726220113195795,-0.03211163660042167384962183409507635398802,0.1791972003141278818836050672622011319580,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
606,2.995000000000000000000000000000000000000,0.09612417830823091479557342605724249415196,-0.03205417069116218042521402363547695177230,0.1790367858602309147955734260572424941520,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
607,3.000000000000000000000000000000000000000,0.09596405079834858956280889867658184610399,-0.03199685890258733379476200798450469536183,0.1788766583503485895628088986765818461040,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,1.452221968068494352306761487482381942839e-121,1.472253562173829183900680602015665753265e-121,FINITE
608,3.025000000000000000000000000000000000000,0.09516769058214186173268734089281765118023,-0.03171259258354484944125755508315251517751,0.1780802981341418617326873408928176511802,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
609,3.050000000000000000000000000000000000000,0.09437838974078191321270665251425519899845,-0.03143209772106920367981771969006261219288,0.1772909972927819132127066525142551989985,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
610,3.075000000000000000000000000000000000000,0.09359605482120788929645969102226188964841,-0.03115530789277909451440857143166422871877,0.1765086623732078892964596910222618896484,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
611,3.100000000000000000000000000000000000000,0.09282059401263949327880349077007257233674,-0.03088215813215821244862200313614158870590,0.1757332015646394932788034907700725723367,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
612,3.125000000000000000000000000000000000000,0.09205191711065938180668198830492847541541,-0.03061258489043034306299820450270469082893,0.1749645246626593818066819883049284754154,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
613,3.150000000000000000000000000000000000000,0.09128993548223410094038648434168459649383,-0.03034652599959418388344000761749884599784,0.1742025430342341009403864843416845964938,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
614,3.175000000000000000000000000000000000000,0.09053456203164507516004506384150698831078,-0.03008392063657773331524565023004195523637,0.1734471695836450751600450638415069883108,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,2.420369946780823920511269145803969904731e-121,2.432441692224626892593676728398467487105e-121,FINITE
615,3.200000000000000000000000000000000000000,0.08978571116730214550996332090616728035176,-0.02982470928847366584411941205961509674509,0.1726983187193021455099633209061672803518,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
616,3.225000000000000000000000000000000000000,0.08904329876941309896186371798634399466667,-0.02956883371881859736781625033400935428989,0.1719559063214130989618637179863439946667,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
617,3.250000000000000000000000000000000000000,0.08830724215848354052664924879148333090291,-0.02931623693488057055670339106736526232321,0.1712198497104835405266492487914833309029,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
618,3.275000000000000000000000000000000000000,0.08757746006462233420620675080094556235945,-0.02906686315592045552524826456172195715342,0.1704900676166223342062067508009455623595,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,9.681479787123295682045076583215879618926e-122,9.979440943647932780894426905757837373656e-122,FINITE
619,3.300000000000000000000000000000000000000,0.08685387259762868003261381102573255836932,-0.02882065778239426865475500568274993469967,0.1697664801496286800326138110257325583693,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
620,3.325000000000000000000000000000000000000,0.08613640121783770360373526047938173853746,-0.02857756736606466482306903164719471636575,0.1690490087698377036037352604793817385375,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,1.452221968068494352306761487482381942839e-121,1.472253562173829183900680602015665753265e-121,FINITE
621,3.350000000000000000000000000000000000000,0.08542496870770221303804839644747465735908,-0.02833753958099105811676656511416966480099,0.1683375762597022130380483964474746573591,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
622,3.375000000000000000000000000000000000000,0.08471949914408902742200782400085590764191,-0.02810052319536897574502577866879840356949,0.1676321066960890274220078240008559076419,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
623,3.400000000000000000000000000000000000000,0.08401991787126900183577702193113857024818,-0.02786646804419035164050843513094568727446,0.1669325254232690018357770219311385702482,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
624,3.425000000000000000000000000000000000000,0.08332615147458056808711911596979813766176,-0.02763532500269752230534189804782662295066,0.1662387590265805680871191159697981376618,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
625,3.450000000000000000000000000000000000000,0.08263812775474727847481973905052683334547,-0.02740704596060469991560606643635444800942,0.1655507353067472784748197390505268333455,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
626,3.475000000000000000000000000000000000000,0.08195577570283048330777050325437917682766,-0.02718158379706166850905980363616336619455,0.1648683832548304833077705032543791768277,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
627,3.500000000000000000000000000000000000000,0.08127902547579889254121980934053391993387,-0.02695889235633538012464157904166012116082,0.1641916330277988925412198093405339199339,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
628,3.525000000000000000000000000000000000000,0.08060780837269736872939309887505223538438,-0.02673892642418602082314198818743233141973,0.1635204159246973687293930988750522353844,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
629,3.550000000000000000000000000000000000000,0.07994205681139787346187445699208939092256,-0.02652164170491497329395417744387085657455,0.1628546643633978734618744569920893909226,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
630,3.575000000000000000000000000000000000000,0.07928170430591604343660305265320863247353,-0.02630699479906292485811174619708316794514,0.1621943118579160434366030526532086324735,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
631,3.600000000000000000000000000000000000000,0.07862668544427740617245502852795938469481,-0.02609494318173715864995830047020765539343,0.1615392929962774061724550285279593846948,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,1.452221968068494352306761487482381942839e-121,1.472253562173829183900680602015665753265e-121,FINITE
632,3.625000000000000000000000000000000000000,0.07797693586691775988904571823224395174803,-0.02588544518154782306175668217544115617370,0.1608895434189177598890457182322439517480,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
633,3.650000000000000000000000000000000000000,0.07733239224560273805480027202577223571529,-0.02567845996013370156014759082445353779765,0.1602449997976027380548002720257722357153,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
634,3.675000000000000000000000000000000000000,0.07669299226285205726672380146261685142160,-0.02547394749225870305685938543180820297376,0.1596055998148520572667238014626168514216,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,9.681479787123295682045076583215879618926e-122,9.979440943647932780894426905757837373656e-122,FINITE
635,3.700000000000000000000000000000000000000,0.07605867459185440818451558467433565660477,-0.02527186854646096340158156084343460809179,0.1589712821438544081845155846743356566048,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
636,3.725000000000000000000000000000000000000,0.07542937887685939387475316904577869878938,-0.02507218466623709246568968380762532413440,0.1583419864288593938747531690457786987894,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
637,3.750000000000000000000000000000000000000,0.07480504571403334877549412020559822793340,-0.02487485815174471984797645576895735884784,0.1577176532660333487754941202055982279334,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
638,3.775000000000000000000000000000000000000,0.07418561663276628518749768285363339338640,-0.02467985204200708655020536610282984174530,0.1570982241847662851874976828536333933864,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,9.681479787123295682045076583215879618926e-122,9.979440943647932780894426905757837373656e-122,FINITE
639,3.800000000000000000000000000000000000000,0.07357103407741761332838052115344175208085,-0.02448713009760400108247675713513090676209,0.1564836416294176133283805211534417520809,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
640,3.825000000000000000000000000000000000000,0.07296124138948866611799458522946344478886,-0.02429665678383402735879898451440154552890,0.1558738489414886661179945852294634447889,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
641,3.850000000000000000000000000000000000000,0.07235618279021043154051949520858700272384,-0.02410839725433329937845657544004478317594,0.1552687903422104315405194952085870027238,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
642,3.875000000000000000000000000000000000000,0.07175580336353525417145360099642836933858,-0.02392231733513686496149399334057213143334,0.1546684109155352541714536009964283693386,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
643,3.900000000000000000000000000000000000000,0.07116004903952161376408074323743232071386,-0.02373838350916894857797397456815278953317,0.1540726565915216137640807432374323207139,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
644,3.925000000000000000000000000000000000000,0.07056886657810142313726908062909580807230,-0.02355656290114899240213790596149967828665,0.1534814741301014231372690806290958080723,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
645,3.950000000000000000000000000000000000000,0.06998220355321961045174576188888058365948,-0.02337682326290078591809775219171992565465,0.1528948111052196104517457618888805836595,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
646,3.975000000000000000000000000000000000000,0.06940000833733606274326132677707587664490,-0.02319913295905242845137904511525794498848,0.1523126158893360627432613267770758766449,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
647,4.000000000000000000000000000000000000000,0.06882223008628030871800973708707720981527,-0.02302346095311528661467552533979884726089,0.1517348376382803087180097370870772098153,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
648,4.025000000000000000000000000000000000000,0.06824881872444960971055644146716931177830,-0.02284977679393051051840670460044467304064,0.1511614262764496097105564414671693117783,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,-4.840739893561647841022538291607939809463e-122,5.412111731699470567230318221233489933070e-122,FINITE
649,4.050000000000000000000000000000000000000,0.06767972493034140874294200111576079145087,-0.02267805060247205935818288356566388539050,0.1505923324823414087429420011157607914509,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
650,4.075000000000000000000000000000000000000,0.06711490012241135917525800568805931353794,-0.02250825305899555927392175073496157757060,0.1500275076744113591752580056880593135379,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
651,4.100000000000000000000000000000000000000,0.06655429644524841685732542028612112097122,-0.02234035539052267477313925179112168715766,0.1494669039972484168573254202861211209712,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
652,4.125000000000000000000000000000000000000,0.06599786675605873331811674960702589410021,-0.02217432935865102009138089911620565400271,0.1489104743080587333181167496070258941002,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
653,4.150000000000000000000000000000000000000,0.06544556461145033269035569561288563545131,-0.02201014724767996916818203731842022480986,0.1483581721634503326903556956128856354513,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,1.452221968068494352306761487482381942839e-121,1.452221968068494352306761487482381942839e-121,FINITE
654,4.175000000000000000000000000000000000000,0.06489734425451079207514917438879095533746,-0.02184778185304304296565763330187979642989,0.1478099518065107920751491743887909553375,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
655,4.200000000000000000000000000000000000000,0.06435316060217037420573476072882981585864,-0.02168720647003786114427834336879101120250,0.1472657681541703742057347607288298158586,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,9.681479787123295682045076583215879618926e-122,9.979440943647932780894426905757837373656e-122,FINITE
656,4.225000000000000000000000000000000000000,0.06381296923284328285852791307007934611563,-0.02152839488284494211027584776272189555117,0.1467255767848432828585279130700793461156,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,9.681479787123295682045076583215879618926e-122,9.681479787123295682045076583215879618926e-122,FINITE
657,4.250000000000000000000000000000000000000,0.06327672637433992576011291301166027917465,-0.02137132135382692161438650757297477810955,0.1461893339263399257601129130116602791747,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,2.420369946780823920511269145803969904731e-122,1.936295957424659136409015316643175923785e-121,1.951364635718264591717572893853279759519e-121,FINITE
658,4.275000000000000000000000000000000000000,0.06274438889204327701604974744493014624494,-0.02121596061310003584548173186192669496495,0.1456569964440432770160497474449301462449,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
659,4.300000000000000000000000000000000000000,0.06221591427734263159618396109869995268868,-0.02106228784836998073941329561923542938359,0.1451285218293426315961839610986999526887,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
660,4.325000000000000000000000000000000000000,0.06169126063631823839623250625299637371359,-0.02091027869502451540954643297569518344670,0.1446038681883182383962325062529963737136,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,-4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
661,4.350000000000000000000000000000000000000,0.06117038667867048609176540928940361755069,-0.02075990922647542458028271098591671050824,0.1440829942306704860917654092894036175507,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
662,4.375000000000000000000000000000000000000,0.06065325170688749763402272256777768317071,-0.02061115594474269303140061601312949838625,0.1435658592588874976340227225677776831707,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,4.840739893561647841022538291607939809463e-122,4.840739893561647841022538291607939809463e-122,FINITE
663,4.400000000000000000000000000000000000000,0.06013981560564516502413141600639214913816,-0.02046399577127397468672570311575638796139,0.1430524231576451650241314160063921491382,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
664,4.425000000000000000000000000000000000000,0.05963003883143382615155059320006390751274,-0.02031840603799266043811353615243095708144,0.1425426463834338261515505932000639075127,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
665,4.450000000000000000000000000000000000000,0.05912388240240595019417120493314041412200,-0.02017436447856806240346861019324429498321,0.1420364899544059501941712049331404141220,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,0.0,0.0,0.0,FINITE
