tracer,q_bin_left,q_bin_right,q_bin_center,retained_data_count,retained_random_count,existing_selection_corrected_weight,empirical_q_mass,empirical_q_density,fixed_rho_q_support_density,fixed_rho_q_support_bin_mass,empirical_minus_fixed_q_density,empirical_minus_fixed_q_bin_mass,cumulative_empirical_q_mass,cumulative_fixed_q_mass,cumulative_q_residual,opening_branch,outer_exp_readout
ELG,7.858341920311228,8.294856190409105,8.076599055360166,151158.0,2079942.0,0.07267414187510998,0.005066457617172056,0.011606625405478823,0.031100521440153673,0.013575821416112036,-0.01949389603467485,-0.008509363798939979,0.08331715702334241,0.2140177922824435,-0.13070063525910108,4.117843131992755,0.5118867407775284
ELG,8.294856190409105,8.731370460506982,8.513113325458043,140181.0,1885703.0,0.0743388539976868,0.005182512560460167,0.01187249287245093,0.031222642020351944,0.01362912879204124,-0.019350149147901015,-0.008446616231581074,0.08849966958380258,0.22764692107448473,-0.13914725149068213,4.286352551578002,0.49369151313194176
ELG,8.731370460506982,9.167884730604857,8.94962759555592,98275.0,1407808.0,0.0698071043778697,0.0048665828943088235,0.011148737229638874,0.03129678616345868,0.013661493768551454,-0.0201480489338198,-0.00879491087424263,0.09336625247811141,0.24130841484303617,-0.14794216236492475,4.45486197116325,0.4761430424399965
ELG,9.167884730604857,9.604399000702735,9.386141865653796,85999.0,1247280.0,0.06894923353216599,0.004806776666555428,0.011011728586736992,0.03132621025789201,0.013674337805656368,-0.020314481671155023,-0.00886756113910094,0.09817302914466683,0.2549827526486925,-0.1568097235040257,4.623371390748496,0.4592183394560933
ELG,9.604399000702735,10.040913270800612,9.822656135751673,84695.0,1223610.0,0.06921731597486128,0.004825465959593903,0.011054543436831777,0.031313999809812115,0.013669007770825201,-0.020259456372980336,-0.008843541811231297,0.10299849510426073,0.2686517604195177,-0.16565326531525698,4.791880810333743,0.4428952320969532
ELG,10.040913270800612,10.477427540898487,10.259170405849549,91791.0,1292479.0,0.07101933571067692,0.004951093265004775,0.011342339997028364,0.031263077476911406,0.013646779445847313,-0.019920737479883044,-0.008695686180842538,0.1079495883692655,0.282298539865365,-0.17434895149609952,4.96039022991899,0.427152336395243
ELG,10.477427540898487,10.913941810996365,10.695684675947426,100210.0,1396295.0,0.07176850164184502,0.00500332115983173,0.011461987620037856,0.031176210746981084,0.013608860878636045,-0.01971422312694323,-0.008605539718804314,0.11295290952909724,0.29590740074400107,-0.1829544912149038,5.128899649504237,0.4119690284856648
ELG,10.913941810996365,11.35045608109424,11.132198946045303,107471.0,1496135.0,0.07183242153950012,0.005007777317744403,0.011472196124588451,0.03105601927636131,0.013556395586566407,-0.01958382315177286,-0.008548618268822004,0.11796068684684165,0.3094637963305675,-0.19150310948372584,5.297409069089484,0.3973254175868124
ELG,11.35045608109424,11.786970351192117,11.568713216143179,119130.0,1622294.0,0.07343305220878583,0.005119364840313545,0.011727829285319027,0.030904981902746112,0.013490465617665325,-0.019177152617427085,-0.00837110077735178,0.12308005168715519,0.3229542619482328,-0.1998742102610776,5.46591848867473,0.3832023199433987
ELG,11.786970351192117,12.223484621289995,12.005227486241056,131524.0,1769116.0,0.07434447486767402,0.005182904417850253,0.011873390569082926,0.030725443346222077,0.01341209447570981,-0.018852052777139153,-0.008229190057859556,0.12826295610500543,0.3363663564239426,-0.20810340031893715,5.634427908259978,0.36958123369471746
ELG,12.223484621289995,12.65999889138787,12.441741756338931,147124.0,1925830.0,0.07639511275657768,0.00532586406875541,0.012200893381014192,0.030519620611847802,0.013322249915044819,-0.01831872723083361,-0.007996385846289408,0.13358882017376084,0.3496886063389874,-0.21609978616522657,5.802937327845224,0.356444314636416
ELG,12.65999889138787,13.096513161485747,12.878256026436809,152477.0,1993549.0,0.07648520302234858,0.00533214468661303,0.012215281496793752,0.03028960910652513,0.013221846610684833,-0.018074327609731378,-0.007889701924071804,0.13892096486037386,0.3629104529496722,-0.22398948808929836,5.9714467474304715,0.34377435284382596
ELG,13.096513161485747,13.533027431583623,13.314770296534686,151492.0,1951052.0,0.07764631593622312,0.0054130913509301114,0.012400720255299752,0.03003738848237328,0.013111748709029503,-0.017636668227073528,-0.0076986573580993915,0.14433405621130396,0.3760222016587017,-0.23168814544739774,6.139956167015718,0.33155475012622765
ELG,13.533027431583623,13.9695417016815,13.751284566632561,144313.0,1833497.0,0.07870915523723246,0.00548718689761964,0.012570463953880081,0.02976482821834364,0.012992772264318973,-0.01719436426446356,-0.007505585366699333,0.1498212431089236,0.3890149739230207,-0.2391937308140971,6.308465586600965,0.31976949828251133
ELG,13.9695417016815,14.406055971779377,14.187798836730439,131686.0,1668029.0,0.07894706866607236,0.005503772966235969,0.012608460577936863,0.02947369295127005,0.012865687565712595,-0.016865232373333188,-0.007361914599476626,0.15532501607515958,0.4018806614887333,-0.24655564541357372,6.476975006186212,0.30840315812975083
ELG,14.406055971779377,14.842570241877253,14.624313106828314,121668.0,1491100.0,0.08159613708000804,0.005688452034992761,0.01303153739674374,0.029165647567145004,0.012731221359704179,-0.016134110170401263,-0.007042769324711417,0.16101346811015235,0.4146118828484375,-0.25359841473828515,6.645484425771459,0.29744083927721493
ELG,14.842570241877253,15.27908451197513,15.060827376926191,108091.0,1329961.0,0.08127381178846597,0.005665981216811697,0.012980059542019655,0.028842262062907454,0.012590058972361743,-0.015862202520887797,-0.006924077755550046,0.16667944932696405,0.42720194182079924,-0.2605224924938352,6.8139938453567055,0.28686818061931973
ELG,15.27908451197513,15.715598782073005,15.497341647024069,96592.0,1191910.0,0.08103967581444908,0.005649658492409248,0.012942666206863017,0.028505016188646284,0.012442846335715057,-0.015562349981783267,-0.006793187843305809,0.1723291078193733,0.4396447881565143,-0.26731568033714104,6.982503264941953,0.27667133152196777
ELG,15.715598782073005,16.152113052170883,15.933855917121944,87877.0,1050551.0,0.08364848541384473,0.005831530929091386,0.013359313380027217,0.02815530387966338,0.012290191922415192,-0.014795990499636162,-0.006458660993323806,0.1781606387484647,0.4519349800789295,-0.27377434133046485,7.1510126845272,0.2668369336776258
ELG,16.152113052170883,16.588627322268756,16.37037018721982,75084.0,909480.0,0.0825570655759335,0.0057554428982093606,0.013185005147526782,0.027794437487494033,0.012132668592634436,-0.01460943233996725,-0.006377225694425075,0.18391608164667406,0.46406764867156397,-0.2801515670248899,7.319522104112446,0.257352103605372
ELG,16.588627322268756,17.025141592366637,16.806884457317697,65247.0,781403.0,0.08349980739771923,0.005821165882489259,0.01333556834507143,0.027423651818556338,0.011970815356995542,-0.014088083473484907,-0.0061496494745062824,0.18973724752916332,0.47603846402855954,-0.2863012164993962,7.4880315236976935,0.2482044157729859
ELG,17.025141592366637,17.46165586246451,17.243398727415574,56584.0,659758.0,0.08576478041948715,0.00597906784765516,0.0136973021439014,0.027044107988775108,0.01180513905916824,-0.013346805844873709,-0.005826071211513081,0.1957163153768185,0.4878436030877278,-0.2921272877109093,7.65654094328294,0.23938188631897125
ELG,17.46165586246451,17.89817013256239,17.67991299751345,46657.0,540192.0,0.0863711421124341,0.006021340184675276,0.013794142819947432,0.02665689710215006,0.011636115981619347,-0.01286275428220263,-0.005614775796944071,0.20173765556149378,0.49947971906934713,-0.29774206350785337,7.825050362868187,0.23087295735318536
ELG,17.89817013256239,18.334684402660265,18.11642726761133,35587.0,411871.0,0.08640326704235064,0.006023579765242412,0.013799273420985358,0.026263043760918786,0.01146419337784598,-0.012463770339933428,-0.005440613612603567,0.20776123532673618,0.5109439124471931,-0.3031826771204569,7.993559782453435,0.22266648181551024
ELG,18.334684402660265,18.77119867275814,18.552941537709202,23765.0,274895.0,0.08645119045453718,0.006026920732613319,0.013806927162454468,0.025863509414641026,0.011289790934301512,-0.012056582252186558,-0.005262870201688193,0.2137881560593495,0.5222337033814946,-0.308445547322145,8.16206920203868,0.21475170887272782
ELG,18.77119867275814,19.20771294285602,18.98945580780708,15544.0,176710.0,0.08796332974930678,0.00613233910358461,0.014048427562767968,0.025459195555209813,0.011113302165061623,-0.011410767992441844,-0.004980963061477012,0.2199204951629341,0.5333470055465561,-0.313426510383622,8.330578621623928,0.20711826983446943
ELG,19.20771294285602,19.644227212953894,19.425970077904957,6203.0,72136.0,0.08599035155816791,0.005994793476940845,0.013733327608274327,0.025050946764525288,0.010935095742177447,-0.011317619156250961,-0.0049403022652366015,0.22591528863987495,0.5442821012887336,-0.3183668126488586,8.499088041209175,0.19975616456978929
ELG,19.644227212953894,20.080741483051774,19.862484348002834,1964.0,25871.0,0.0759151173128213,0.005292401319702156,0.012124234377298653,0.024639553621259514,0.010755516764521692,-0.01251531924396086,-0.005463115444819536,0.2312076899595771,0.5550376180532552,-0.32382992809367817,8.667597460794422,0.1926557484065657
ELG,20.080741483051774,20.517255753149648,20.29899861810071,1658.0,22017.0,0.07530544579188808,0.005249898238943208,0.012026865095993529,0.0242257554728834,0.010574887967815267,-0.012198890376889872,-0.005324989728872059,0.2364575881985203,0.5656125060210705,-0.3291549178225502,8.836106880379669,0.18580771949656932
ELG,20.517255753149648,20.95377002324752,20.735512888198585,1542.0,21138.0,0.07294919103037184,0.005085632592642259,0.011650552893727795,0.023810243078851375,0.010393510878417757,-0.01215969018512358,-0.005307878285775498,0.24154322079116256,0.5760060168994883,-0.33446279610832574,9.004616299964916,0.17920310662964473
ELG,20.95377002324752,21.390284293345402,21.172027158296462,1567.0,20486.0,0.07649126232549058,0.005332567109248736,0.012216249214608722,0.023393661130624313,0.010211666913351637,-0.011177411916015591,-0.004879099804102901,0.2468757879004113,0.5862176838128399,-0.3393418959124286,9.173125719550162,0.17283325748104206
ELG,21.390284293345402,21.826798563443276,21.60854142839434,1537.0,20095.0,0.07648668823090321,0.005332248227514932,0.012215518696145613,0.022976610653916162,0.010029618428917243,-0.010761091957770549,-0.004697370201402311,0.2522080361279262,0.5962473022417571,-0.34403926611383095,9.341635139135409,0.16668982727650275
ELG,21.826798563443276,22.263312833541157,22.045055698492217,1494.0,19388.0,0.07705797400453888,0.005372075256561831,0.012306757475207479,0.02255965129837901,0.009847609720174622,-0.01025289382317153,-0.00447553446361279,0.257580111384488,0.6060949119619318,-0.3485148005774438,9.510144558720656,0.16076476786024868
ELG,22.263312833541157,22.69982710363903,22.481569968590094,1487.0,18583.0,0.08001937254479902,0.005578528333332481,0.012779715843153724,0.022143303519680295,0.009665867973448922,-0.00936358767652657,-0.004087339640116441,0.2631586397178205,0.6157607799353807,-0.3526021402175602,9.678653978305904,0.15505031715155487
ELG,22.69982710363903,23.136341373736904,22.918084238687968,1425.0,17684.0,0.08058131644424338,0.005617704096214634,0.012869462652286378,0.021728050658729216,0.009484604173944807,-0.008858588006442838,-0.0038669000777301734,0.26877634381403515,0.6252453841093255,-0.35646904029529036,9.84716339789115,0.14953898897609222
ELG,23.136341373736904,23.572855643834785,23.354598508785845,1345.0,17068.0,0.0788024373095852,0.005493690031386658,0.0125853618259829,0.02131434092261488,0.009304013970452626,-0.008728979096631981,-0.0038103239390659682,0.2742700338454218,0.6345493980797782,-0.36027936423435636,10.015672817476396,0.14422356325871974
ELG,23.572855643834785,24.00936991393266,23.791112778883722,1230.0,16092.0,0.07643549589858314,0.0053286793682847874,0.012207342882719527,0.020902589271605744,0.009124278499050627,-0.008695246388886217,-0.0037955991307658393,0.2795987132137066,0.6436736765788288,-0.3640749633651222,10.184182237061643,0.13909707656487785
ELG,24.00936991393266,24.44588418403054,24.2276270489816,1193.0,15545.0,0.07674493406239949,0.005350251763935571,0.01225676256296471,0.020493179216398497,0.00894556516763125,-0.008236416653433786,-0.0035953134036956786,0.28494896497764216,0.65261924174646,-0.36767027676881786,10.352691656646892,0.13415281297819215
ELG,24.44588418403054,24.882398454128413,24.664141319079476,1157.0,14090.0,0.08211497515968773,0.005724622687621718,0.013114399871367694,0.02008646452959865,0.008768028402984586,-0.006972064658230958,-0.003043405715362868,0.29067358766526386,0.6613872701494447,-0.3707136824841808,10.521201076232138,0.12938429530233606
ELG,24.882398454128413,25.318912724226287,25.10065558917735,1098.0,13508.0,0.0812851643470536,0.005666772657280709,0.012981872633877754,0.01968277087527089,0.00859181036212256,-0.006700898241393135,-0.002925037704841851,0.29634036032254457,0.6699790805115672,-0.3736387201890226,10.689710495817383,0.12478527657562723
ELG,25.318912724226287,25.755426994324168,25.537169859275227,1001.0,12436.0,0.08049211965262142,0.0056114857666591635,0.012855217231273756,0.019282397360214146,0.008417041609431181,-0.006427180128940391,-0.0028055558427720175,0.3019518460892037,0.6783961221209983,-0.3764442760317946,10.85821991540263,0.12034973188724116
ELG,25.755426994324168,26.19194126442204,25.973684129373105,949.0,11448.0,0.08289657582110413,0.005779111760659896,0.013239227572936217,0.018885618010472654,0.008243841761188728,-0.005646390437536437,-0.0024647300005288322,0.3077309578498636,0.6866399638821871,-0.37890900603232347,11.026729334987879,0.11607185048432088
ELG,26.19194126442204,26.628455534519922,26.410198399470982,866.0,10545.0,0.08212422949265054,0.005725267850874032,0.013115877860282184,0.018492683176431504,0.008072320098911357,-0.00537680531614932,-0.0023470522480373256,0.3134562257007376,0.6947122839810984,-0.3812560582803608,11.195238754573126,0.11194602815964258
ELG,26.628455534519922,27.064969804617796,26.84671266956886,753.0,9274.0,0.0811947379771404,0.005660468608016153,0.01296743083965384,0.018103820869713533,0.007902576152925656,-0.005136390030059694,-0.002242107544909503,0.3191166943087538,0.7026148601340241,-0.3834981658252703,11.363748174158372,0.10796685990986524
ELG,27.064969804617796,27.50148407471567,27.283226939666733,669.0,8247.0,0.08112040742088032,0.005655286673930166,0.012955559671994589,0.01771923803495074,0.007734700257517003,-0.00476367836295615,-0.0020794135835868373,0.32477198098268395,0.7103495603915411,-0.3855775794088571,11.53225759374362,0.10412913285474518
